user_id,ingreso,ratio_deuda,frecuencia_ahorro,pct_gasto_esencial,tasa_gasto,perfil
USR_1642,14927682.99,0.8032,14,0.8761,0.5292,En riesgo
USR_1643,3182333.64,0.9129,7,0.3364,1.0098,En riesgo
USR_1644,2236772.49,0.318,11,0.8439,0.7268,En observación
USR_1645,5249070.56,0.6397,0,0.2753,0.8613,En riesgo
USR_1646,10322124.9,0.8815,5,0.6836,1.0993,En riesgo
USR_1647,8007902.62,0.1652,7,0.3531,0.9693,En observación
USR_1648,5146257.38,0.5996,4,0.3689,1.0962,En riesgo
USR_1649,2362145.67,0.5249,13,0.211,0.5897,En observación
USR_1650,6297838.83,0.5644,11,0.7213,1.0278,En observación
USR_1651,6851910.51,0.6317,6,0.6537,0.4177,En riesgo
USR_1652,14260358.99,0.8643,7,0.834,0.3535,En riesgo
USR_1653,5455771.14,0.2881,5,0.6748,1.1845,En riesgo
USR_1654,11789535.72,0.5754,13,0.5209,1.233,En riesgo
USR_1655,12664302.46,0.4993,7,0.885,0.4167,En observación
USR_1656,7157560.16,0.0623,6,0.2547,0.6573,Saludable
USR_1657,10802433.51,0.9532,3,0.2934,1.1916,En riesgo
USR_1658,6611338.84,0.5594,14,0.2495,0.5847,En observación
USR_1659,10423414.19,0.3103,14,0.3341,0.6335,En observación
USR_1660,7931982.93,0.9055,5,0.3762,0.478,En riesgo
USR_1661,11885341.63,0.3217,3,0.8995,1.1497,En riesgo
USR_1662,10265371.98,0.8451,13,0.6208,1.2248,En riesgo
USR_1663,4353647.04,0.4937,1,0.6478,0.5435,En riesgo
USR_1664,6537595.71,0.9733,10,0.3819,0.4902,En riesgo
USR_1665,7531471.95,0.6136,1,0.6989,1.2117,En riesgo
USR_1666,13413840.09,0.2817,12,0.748,0.6668,Saludable
USR_1667,4957110.16,0.4543,1,0.5247,0.5083,En observación
USR_1668,9585520.09,0.759,12,0.2318,0.4496,En riesgo
USR_1669,6504301.53,0.131,2,0.2254,0.5246,En observación
USR_1670,13696487.65,0.5445,5,0.6686,1.212,En riesgo
USR_1671,14618136.2,0.4971,9,0.4164,0.8315,En observación
USR_1672,3184712.82,0.825,4,0.236,0.9081,En riesgo
USR_1673,10060388.62,0.6653,7,0.4894,1.1564,En riesgo
USR_1674,11820525.61,0.242,10,0.8671,0.36,Saludable
USR_1675,6600648.47,0.4875,2,0.6453,0.8367,Saludable
USR_1676,11538249.63,0.2351,11,0.6186,0.4921,Saludable
USR_1677,4245708.58,0.0473,6,0.4987,0.7139,Saludable
USR_1678,11940324.25,0.2823,1,0.5076,1.0849,Saludable
USR_1679,14672548.09,0.2398,4,0.8424,0.3796,Saludable
USR_1680,13590563.66,0.3992,7,0.3597,0.37,En observación
USR_1681,8590153.43,0.9903,15,0.3666,1.1375,En riesgo
USR_1682,13045034.23,0.372,9,0.21,0.4182,En observación
USR_1683,13306825.43,0.8366,14,0.4681,0.4519,En riesgo
USR_1684,3679073.16,0.6698,1,0.6239,0.5427,En riesgo
USR_1685,8455321.21,0.2335,5,0.2024,1.2173,En riesgo
USR_1686,5407084.43,0.2215,3,0.4333,0.7401,En observación
USR_1687,9693740.19,0.0703,2,0.5573,0.6812,En observación
USR_1688,9545220.45,0.7006,5,0.5656,1.2273,En riesgo
USR_1689,2093381.17,0.1132,12,0.4308,0.8323,Saludable
USR_1690,2391446.32,0.2302,6,0.7759,0.8935,En observación
USR_1691,14963354.78,0.7869,15,0.7991,0.4092,En riesgo
USR_1692,10228442.96,0.607,15,0.3611,1.2049,Saludable
USR_1693,10030570.82,0.2268,12,0.7172,1.0498,En riesgo
USR_1694,3185631.97,0.0991,3,0.7842,1.071,En riesgo
USR_1695,12432042.27,0.5184,3,0.3569,0.9677,En observación
USR_1696,13799878.01,0.437,14,0.7982,0.3812,En observación
USR_1697,12842955.17,0.2933,8,0.7707,1.1975,En riesgo
USR_1698,9772064.53,0.4814,14,0.3508,0.8376,En observación
USR_1699,12698033.1,0.3235,12,0.5521,0.6843,En observación
USR_1700,3079881.18,0.3568,5,0.7472,0.9993,En observación
USR_1701,2974242.05,0.9849,6,0.4913,0.803,En riesgo
USR_1702,10834724.07,0.4673,12,0.4,0.4224,En observación
USR_1703,11675843.52,0.5955,4,0.5073,1.1866,En riesgo
USR_1704,11329988.04,0.6679,15,0.7609,0.6488,En riesgo
USR_1705,11662310.77,0.0337,6,0.5947,0.5047,Saludable
USR_1706,13838836.84,0.9232,8,0.2441,1.1733,En riesgo
USR_1707,9046295.71,0.3851,0,0.302,0.3041,En observación
USR_1708,14183828.49,0.8293,4,0.3895,0.9018,En riesgo
USR_1709,14033497.35,0.8567,4,0.28,0.9015,En observación
USR_1710,6737326.38,0.1908,7,0.4127,0.6237,Saludable
USR_1711,14857761.58,0.1339,6,0.8562,0.577,Saludable
USR_1712,5801191.8,0.1263,6,0.2781,0.7162,Saludable
USR_1713,12102369.31,0.4387,1,0.5172,0.8664,En observación
USR_1714,10636786.44,0.0618,1,0.7752,0.8659,En observación
USR_1715,5347307.79,0.2951,3,0.229,0.5654,Saludable
USR_1716,3668526.6,0.6498,10,0.844,0.3464,En riesgo
USR_1717,5928036.91,0.0228,7,0.2464,0.5292,Saludable
USR_1718,13386308.15,0.8245,14,0.4918,1.1389,En riesgo
USR_1719,9798380.26,0.7368,9,0.3478,1.2527,En riesgo
USR_1720,12013782.79,0.1975,3,0.8431,0.8764,En observación
USR_1721,10948033.1,0.417,5,0.6597,0.5448,En riesgo
USR_1722,11152653.57,0.3596,2,0.3458,1.0939,En riesgo
USR_1723,14284646.71,0.8911,4,0.5032,0.7448,En riesgo
USR_1724,14845488.65,0.1932,11,0.8486,0.836,En riesgo
USR_1725,8306153.78,0.042,15,0.5266,1.1648,En riesgo
USR_1726,2494417.02,0.6531,7,0.7918,0.9092,En riesgo
USR_1727,9611122.03,0.2965,11,0.4158,0.9183,En observación
USR_1728,8176999.2,0.3233,7,0.3976,0.9705,En observación
USR_1729,4205979.31,0.6767,15,0.3674,1.1846,En riesgo
USR_1730,11882999.26,0.0746,1,0.8781,0.9505,En observación
USR_1731,10526245.16,0.625,9,0.747,0.7575,En riesgo
USR_1732,5635514.59,0.8815,5,0.5665,0.4284,En riesgo
USR_1733,6160930.73,0.0634,3,0.6615,1.0326,En riesgo
USR_1734,1742310.1,0.6046,4,0.2949,0.6842,En riesgo
USR_1735,2798978.32,0.2002,13,0.7921,0.9655,En observación
USR_1736,9213602.31,0.8431,6,0.3404,0.6439,En riesgo
USR_1737,12864341.03,0.0879,11,0.2819,0.6815,Saludable
USR_1738,4422207.24,0.1005,11,0.7261,1.085,En riesgo
USR_1739,4369096.56,0.9729,11,0.7812,0.3688,En riesgo
USR_1740,12103705.61,0.7833,6,0.4835,0.3253,En riesgo
USR_1741,9519969.48,0.2897,9,0.8657,0.4049,Saludable
USR_1742,1760380.94,0.9736,15,0.6988,0.9457,En riesgo
USR_1743,3755976.91,0.2061,8,0.2203,0.8213,Saludable
USR_1744,7701345.88,0.3069,13,0.6247,0.7099,En observación
USR_1745,5513607.57,0.9111,8,0.8826,0.9119,En riesgo
USR_1746,3564828.24,0.9958,8,0.7359,1.1189,En riesgo
USR_1747,2923674.44,0.9769,8,0.5724,0.5887,En riesgo
USR_1748,2958421.23,0.2959,15,0.494,0.5059,Saludable
USR_1749,7046734.45,0.6639,0,0.5211,0.9284,En riesgo
USR_1750,10963931.96,0.8893,7,0.2439,1.2647,En riesgo
USR_1751,1512177.49,0.59,9,0.7711,0.3364,En observación
USR_1752,1248186.27,0.7278,13,0.593,0.7821,En riesgo
USR_1753,1819170.99,0.562,12,0.3721,0.4862,En observación
USR_1754,11191017.15,0.3532,9,0.2931,0.4397,En observación
USR_1755,1828251.9,0.5413,9,0.4064,1.2055,En riesgo
USR_1756,7291380.72,0.2926,12,0.4534,0.6143,Saludable
USR_1757,11027103.27,0.1616,13,0.5711,0.8208,Saludable
USR_1758,10641468.54,0.0445,1,0.671,0.7974,En observación
USR_1759,11113815.14,0.8241,12,0.6833,0.702,En riesgo
USR_1760,8261826.04,0.7624,10,0.4416,0.6745,En observación
USR_1761,13073067.84,0.5154,6,0.3348,1.0709,En riesgo
USR_1762,3502012.6,0.7992,15,0.325,0.7044,En riesgo
USR_1763,8028779.14,0.9657,3,0.807,0.4616,En riesgo
USR_1764,9914369.52,0.9233,1,0.4751,1.0017,En riesgo
USR_1765,1428013.67,0.1462,15,0.3114,1.0978,En riesgo
USR_1766,6127087.73,0.9361,2,0.6421,0.6981,Saludable
USR_1767,2860507.87,0.2937,4,0.3799,0.9071,En observación
USR_1768,12488336.25,0.0936,9,0.6227,0.9937,En observación
USR_1769,6573906.89,0.0291,7,0.4654,1.2145,En riesgo
USR_1770,5956007.44,0.7127,4,0.6792,1.1445,En riesgo
USR_1771,9487538.1,0.1344,8,0.3849,0.603,Saludable
USR_1772,8868611.82,0.876,12,0.4339,0.651,En riesgo
USR_1773,1912115.09,0.1191,9,0.7358,0.3815,Saludable
USR_1774,1757515.59,0.33,15,0.6869,0.9203,En observación
USR_1775,10100755.22,0.3744,3,0.7502,0.7597,En observación
USR_1776,1468399.55,0.1721,1,0.3741,0.4681,En observación
USR_1777,11333689.33,0.5381,9,0.2972,0.4848,En observación
USR_1778,8492863.09,0.9752,8,0.522,0.9238,En riesgo
USR_1779,6399394.81,0.0777,10,0.6528,0.4712,Saludable
USR_1780,9903872.81,0.5962,0,0.457,0.4249,En observación
USR_1781,6786683.45,0.0397,8,0.6011,0.7709,Saludable
USR_1782,10408632.11,0.9564,4,0.5661,0.809,En riesgo
USR_1783,5563257.1,0.8302,3,0.4203,1.0334,En riesgo
USR_1784,11389676.89,0.987,11,0.6846,0.6782,Saludable
USR_1785,5075877.2,0.6633,12,0.4011,0.4549,En riesgo
USR_1786,6037040.21,0.7922,4,0.8344,1.0569,En riesgo
USR_1787,14743462.42,0.7748,14,0.3366,0.334,En riesgo
USR_1788,7095406.08,0.5777,12,0.5049,0.8163,En observación
USR_1789,2534733.7,0.7438,6,0.5379,0.8153,En riesgo
USR_1790,1218849.78,0.6159,12,0.4393,1.2576,En riesgo
USR_1791,4090664.36,0.0383,11,0.5129,0.8303,Saludable
USR_1792,8705888.55,0.177,6,0.8657,0.805,Saludable
USR_1793,7711869.3,0.4491,3,0.7082,0.6812,En observación
USR_1794,8411118.67,0.2915,1,0.3492,1.1674,En riesgo
USR_1795,9464405.69,0.7637,14,0.8146,1.2013,En riesgo
USR_1796,8878931.61,0.6848,6,0.4823,0.7708,En riesgo
USR_1797,13555989.29,0.5599,8,0.8347,0.4814,En observación
USR_1798,6066499.92,0.3311,14,0.838,1.1426,En riesgo
USR_1799,9297977.62,0.3771,11,0.4465,0.7472,En observación
USR_1800,6454185.23,0.1207,4,0.852,1.1216,En riesgo
USR_1801,10008203.55,0.1368,6,0.4285,0.3503,Saludable
USR_1802,6779572.03,0.984,4,0.8951,0.6663,En riesgo
USR_1803,7460643.89,0.7117,8,0.4082,1.2057,En riesgo
USR_1804,6805142.77,0.208,4,0.6822,0.4332,Saludable
USR_1805,8128491.23,0.7808,1,0.2725,1.2028,En riesgo
USR_1806,4850340.26,0.1706,15,0.4206,1.0209,En riesgo
USR_1807,11996647.97,0.9339,8,0.8387,0.9732,En riesgo
USR_1808,8734703.77,0.3743,5,0.2022,0.5821,En observación
USR_1809,8628225.91,0.1783,15,0.5394,0.6499,Saludable
USR_1810,12092918.16,0.0995,0,0.5911,0.3028,En observación
USR_1811,6246667.32,0.1388,4,0.7221,0.3845,Saludable
USR_1812,11425191.63,0.6754,15,0.8476,0.354,En riesgo
USR_1813,13142755.09,0.5114,14,0.5257,1.2184,En riesgo
USR_1814,12090248.74,0.2871,7,0.8954,1.1811,En riesgo
USR_1815,8601351.59,0.9904,4,0.4306,0.9872,En riesgo
USR_1816,12931432.82,0.3222,4,0.7323,0.8843,En observación
USR_1817,1725679.42,0.8774,8,0.6581,0.9252,En riesgo
USR_1818,13677899.78,0.9073,8,0.3544,0.8326,En riesgo
USR_1819,4295376.25,0.2597,0,0.4879,0.9835,En observación
USR_1820,4357599.75,0.998,3,0.5608,0.7661,En riesgo
USR_1821,13374356.94,0.6886,1,0.7324,1.251,En riesgo
USR_1822,10114533.36,0.6776,3,0.2627,1.1806,En riesgo
USR_1823,13574266.66,0.8717,10,0.673,0.523,En riesgo
USR_1824,5102518.63,0.4276,7,0.2095,0.625,En observación
USR_1825,14065637.55,0.304,15,0.6827,0.7242,En observación
USR_1826,4364844.69,0.4302,14,0.551,1.1821,En riesgo
USR_1827,1755317.82,0.9222,8,0.8234,0.6748,En riesgo
USR_1828,3815351.22,0.015,13,0.3232,1.218,En riesgo
USR_1829,4588139.99,0.2441,11,0.6846,1.1189,En riesgo
USR_1830,13447002.15,0.5491,6,0.3032,0.8477,En observación
USR_1831,11015120.17,0.8606,9,0.8198,0.9181,En riesgo
USR_1832,6488661.55,0.6658,10,0.6968,1.2927,En riesgo
USR_1833,11367296.21,0.0167,6,0.7251,0.8347,Saludable
USR_1834,5784894.09,0.4372,3,0.3564,1.2422,En riesgo
USR_1835,10813997.25,0.2368,3,0.2085,0.6323,En riesgo
USR_1836,6630499.0,0.4637,3,0.2339,0.5839,En observación
USR_1837,9881886.63,0.5842,1,0.5548,1.1258,En riesgo
USR_1838,12735933.19,0.8296,11,0.3084,0.3753,En riesgo
USR_1839,10045308.66,0.8153,14,0.8951,1.0705,En riesgo
USR_1840,8339846.53,0.3893,1,0.8951,0.4832,En observación
USR_1841,4160015.47,0.2889,0,0.7695,0.3714,En observación
USR_1842,2400693.39,0.6598,1,0.8794,0.9956,En riesgo
USR_1843,14237275.77,0.3166,11,0.3975,0.3883,En observación
USR_1844,14593985.44,0.3951,0,0.8485,0.6368,En observación
USR_1845,11080232.88,0.4829,6,0.3076,0.3948,En observación
USR_1846,13301240.26,0.0311,12,0.8368,0.594,En observación
USR_1847,6328150.37,0.1021,2,0.5942,1.0111,En riesgo
USR_1848,6967326.44,0.0663,6,0.2988,1.0693,En riesgo
USR_1849,13799856.75,0.0785,5,0.7093,0.924,En observación
USR_1850,4498443.52,0.6028,1,0.2239,1.0627,En riesgo
USR_1851,1660143.03,0.4553,6,0.4698,0.6453,En observación
USR_1852,9369221.78,0.8563,6,0.7408,0.7811,En riesgo
USR_1853,12087625.02,0.0735,4,0.2493,1.2017,En riesgo
USR_1854,3458133.92,0.3372,12,0.3096,0.9412,En observación
USR_1855,6706102.25,0.8256,13,0.3118,0.7795,En riesgo
USR_1856,7844770.29,0.3046,11,0.2869,1.2438,En riesgo
USR_1857,5906409.07,0.7132,0,0.2261,1.1939,En riesgo
USR_1858,13589645.1,0.1071,5,0.612,0.5578,Saludable
USR_1859,10719952.48,0.309,9,0.8873,1.0971,En riesgo
USR_1860,11926983.19,0.3427,1,0.5558,0.5037,En observación
USR_1861,11732020.22,0.2414,7,0.8133,0.301,Saludable
USR_1862,14668557.5,0.3592,5,0.732,0.6865,En observación
USR_1863,11595218.83,0.9567,5,0.239,1.2183,En riesgo
USR_1864,2895580.23,0.6209,6,0.603,0.851,En observación
USR_1865,14449477.14,0.5522,10,0.3602,0.5627,En observación
USR_1866,2369821.24,0.9753,3,0.4659,0.8985,En riesgo
USR_1867,9206591.13,0.6364,12,0.3942,1.0103,En riesgo
USR_1868,9858591.28,0.012,7,0.2295,0.3726,Saludable
USR_1869,4558689.25,0.0195,7,0.268,1.2752,En riesgo
USR_1870,4468087.22,0.6279,9,0.7539,0.6054,En riesgo
USR_1871,13962315.61,0.3296,2,0.3143,0.3223,En riesgo
USR_1872,13732454.25,0.5754,12,0.6699,0.4945,En observación
USR_1873,3960671.14,0.4696,2,0.7426,1.0557,En riesgo
USR_1874,9539590.26,0.2093,1,0.6465,0.9868,En observación
USR_1875,2007013.84,0.4186,9,0.6385,1.2618,En riesgo
USR_1876,7429180.6,0.5607,8,0.3133,0.8352,En observación
USR_1877,13795154.75,0.0156,3,0.2093,1.2989,En riesgo
USR_1878,9225910.71,0.181,3,0.7616,0.5818,Saludable
USR_1879,9834290.33,0.4112,14,0.7011,0.6096,En observación
USR_1880,2007181.01,0.4863,10,0.437,1.0935,En riesgo
USR_1881,4128062.68,0.7384,4,0.8754,0.5662,En riesgo
USR_1882,5836339.69,0.3292,6,0.3233,1.2722,En riesgo
USR_1883,9690662.08,0.1643,5,0.8264,0.4853,Saludable
USR_1884,1740980.69,0.1584,0,0.6225,0.9869,En observación
USR_1885,6630493.37,0.7739,10,0.5484,0.6325,En riesgo
USR_1886,9903747.38,0.0437,3,0.6768,0.5238,Saludable
USR_1887,8584796.76,0.5625,7,0.3249,0.5267,En observación
USR_1888,7038213.2,0.5867,14,0.7201,0.4364,En observación
USR_1889,9789835.87,0.3247,13,0.5442,0.624,En observación
USR_1890,13125799.4,0.7756,7,0.6022,0.4239,En riesgo
USR_1891,3558011.99,0.9891,15,0.4111,1.1676,En riesgo
USR_1892,8173268.06,0.8856,3,0.3078,1.1399,En riesgo
USR_1893,2081011.03,0.2898,1,0.8351,0.9368,En observación
USR_1894,7254182.84,0.9822,12,0.8535,0.6105,En riesgo
USR_1895,6174339.54,0.4732,5,0.6237,1.2218,En riesgo
USR_1896,3438107.21,0.139,10,0.7059,0.3868,Saludable
USR_1897,1498641.52,0.594,5,0.4866,0.7659,En observación
USR_1898,3552691.12,0.0415,0,0.7052,0.4725,En observación
USR_1899,1589026.35,0.4083,13,0.3844,0.6746,En observación
USR_1900,14081497.25,0.3521,10,0.6778,1.2842,En riesgo
USR_1901,13697067.27,0.8717,13,0.5172,0.5529,En riesgo
USR_1902,12383694.06,0.0285,7,0.8677,0.7508,Saludable
USR_1903,2991316.71,0.1098,8,0.4185,0.5657,Saludable
USR_1904,2016354.12,0.7665,11,0.7078,0.5023,En riesgo
USR_1905,10718901.29,0.0107,13,0.321,1.123,En riesgo
USR_1906,12217149.42,0.7774,8,0.4466,0.7989,En riesgo
USR_1907,14296266.06,0.941,1,0.525,0.4793,En riesgo
USR_1908,13399239.81,0.338,10,0.289,0.838,En observación
USR_1909,4616356.52,0.0924,2,0.3208,1.0515,En riesgo
USR_1910,12120807.66,0.1452,11,0.4609,1.232,En riesgo
USR_1911,13300848.0,0.3943,6,0.2994,1.0518,En riesgo
USR_1912,9228644.52,0.1187,11,0.5489,0.4873,Saludable
USR_1913,9946277.14,0.5904,4,0.2356,0.7776,En observación
USR_1914,13708970.42,0.0023,10,0.3458,0.5762,Saludable
USR_1915,11021757.97,0.6063,12,0.7524,1.0765,En riesgo
USR_1916,11958176.69,0.361,15,0.2667,0.557,En observación
USR_1917,14403401.4,0.3104,10,0.4354,0.8859,En observación
USR_1918,8379854.52,0.3194,2,0.49,0.7337,En observación
USR_1919,6876502.91,0.5037,13,0.2902,1.0528,En riesgo
USR_1920,1838615.85,0.1506,11,0.2842,0.4247,Saludable
USR_1921,14280506.25,0.8194,15,0.7505,1.2127,En riesgo
USR_1922,7918435.69,0.8045,4,0.7281,0.5321,En riesgo
USR_1923,3506323.09,0.7596,8,0.8723,0.6435,En riesgo
USR_1924,14592721.85,0.5832,15,0.6886,0.8309,En observación
USR_1925,14570449.31,0.9031,8,0.6962,1.2562,En riesgo
USR_1926,9824815.77,0.1884,9,0.6636,0.8011,Saludable
USR_1927,10293521.69,0.6861,8,0.3979,0.607,En riesgo
USR_1928,4226101.92,0.7924,13,0.5865,0.8858,En observación
USR_1929,5373884.24,0.6398,15,0.2432,0.3393,En riesgo
USR_1930,9016171.37,0.8871,3,0.677,1.2377,En riesgo
USR_1931,4123758.25,0.256,15,0.3045,0.476,En riesgo
USR_1932,5088671.31,0.2068,9,0.5904,0.6311,Saludable
USR_1933,5946965.07,0.2903,9,0.8213,0.9702,En observación
USR_1934,14977290.05,0.1687,9,0.4061,0.8287,Saludable
USR_1935,12793741.01,0.0682,8,0.3985,1.2152,En riesgo
USR_1936,7588126.1,0.6471,7,0.6524,1.2233,En riesgo
USR_1937,3531567.99,0.7514,6,0.6067,1.1611,En riesgo
USR_1938,11105894.09,0.2817,12,0.2031,0.8202,Saludable
USR_1939,4196718.99,0.7435,9,0.2767,1.2555,En riesgo
USR_1940,8418337.81,0.9132,15,0.6413,0.3144,En riesgo
USR_1941,12901883.76,0.723,13,0.886,0.5465,En riesgo
USR_1942,14285895.34,0.6887,4,0.8808,1.1571,En riesgo
USR_1943,11319204.6,0.9337,13,0.4176,0.5431,En riesgo
USR_1944,9094970.7,0.8028,0,0.2128,0.6611,En riesgo
USR_1945,1468170.88,0.9971,8,0.7192,0.4475,En riesgo
USR_1946,4276664.53,0.4246,4,0.6252,0.4602,En observación
USR_1947,11944065.35,0.2993,13,0.8032,0.4148,Saludable
USR_1948,13201489.23,0.5994,10,0.5383,0.6593,En observación
USR_1949,5692148.15,0.2676,6,0.6988,0.7161,Saludable
USR_1950,13814134.18,0.8242,6,0.2483,1.0013,En riesgo
USR_1951,8353344.07,0.4964,13,0.3619,0.6675,En observación
USR_1952,8199248.05,0.2327,13,0.8164,1.0288,En riesgo
USR_1953,2637556.03,0.8315,15,0.6994,0.6616,Saludable
USR_1954,4239672.91,0.5073,8,0.7227,1.0202,En riesgo
USR_1955,10301375.37,0.7662,0,0.7951,0.5471,En riesgo
USR_1956,3618734.31,0.8494,9,0.7102,0.7272,En riesgo
USR_1957,1542714.82,0.066,2,0.8871,0.6598,En observación
USR_1958,6271856.52,0.9814,11,0.3797,0.321,En riesgo
USR_1959,4966777.17,0.4491,0,0.2972,0.8593,En observación
USR_1960,10379737.51,0.9371,15,0.6326,0.3528,En riesgo
USR_1961,11423904.29,0.1101,11,0.6818,1.0549,En riesgo
USR_1962,5650585.41,0.7293,0,0.6852,0.5617,En riesgo
USR_1963,13961807.87,0.1795,10,0.3868,0.4986,Saludable
USR_1964,12772340.82,0.6965,1,0.7825,0.5623,En riesgo
USR_1965,13409153.56,0.6915,2,0.4567,1.0619,En riesgo
USR_1966,3850464.09,0.3151,14,0.4606,0.9004,En observación
USR_1967,7855101.59,0.1987,10,0.8583,0.9459,En observación
USR_1968,2592640.57,0.9717,5,0.339,0.4103,En observación
USR_1969,9162208.84,0.08,9,0.3456,0.9431,En observación
USR_1970,9715331.31,0.7984,11,0.3116,0.4761,En riesgo
USR_1971,13878950.7,0.1106,4,0.4493,0.8046,Saludable
USR_1972,9274437.76,0.9884,10,0.7083,0.7888,En riesgo
USR_1973,13068688.34,0.1204,3,0.7602,1.1882,En riesgo
USR_1974,5819775.52,0.5076,6,0.6726,0.8606,En observación
USR_1975,6104913.72,0.5689,1,0.8798,1.296,En riesgo
USR_1976,4522274.75,0.9004,12,0.7964,0.6811,En riesgo
USR_1977,11522450.36,0.1752,8,0.3842,0.9732,En observación
USR_1978,3658173.41,0.0934,6,0.3494,0.7744,Saludable
USR_1979,13113625.1,0.1742,14,0.272,0.7469,En observación
USR_1980,14195936.51,0.397,4,0.5293,0.73,En observación
USR_1981,9108375.09,0.0906,0,0.25,1.2823,En riesgo
USR_1982,14312616.71,0.8521,10,0.2123,0.9305,En riesgo
USR_1983,10149070.12,0.5837,11,0.7708,0.9145,En observación
USR_1984,2552831.66,0.8953,1,0.6587,1.1955,En riesgo
USR_1985,12934941.85,0.9807,8,0.4948,0.8343,En riesgo
USR_1986,10905720.52,0.695,9,0.2528,0.349,En riesgo
USR_1987,12758874.03,0.4897,1,0.4733,0.637,En observación
USR_1988,8426186.1,0.87,8,0.2614,1.1615,En riesgo
USR_1989,12143575.6,0.3155,6,0.8276,1.2122,En riesgo
USR_1990,2047560.69,0.5218,10,0.3358,1.1468,En riesgo
USR_1991,9080191.8,0.6336,13,0.7819,0.9743,En riesgo
USR_1992,1294115.24,0.6279,15,0.7914,1.0313,En riesgo
USR_1993,11330247.64,0.1054,13,0.648,1.267,En riesgo
USR_1994,3665339.47,0.6231,13,0.3679,1.2702,En riesgo
USR_1995,9442615.79,0.2373,14,0.8737,0.6194,Saludable
USR_1996,6600133.8,0.1537,13,0.8634,1.0211,En riesgo
USR_1997,2336861.28,0.6706,11,0.6084,0.6743,En observación
USR_1998,13400778.52,0.6677,7,0.2069,1.2687,En riesgo
USR_1999,11571578.12,0.1589,9,0.4512,0.8517,En observación
USR_2000,5071702.02,0.9865,0,0.8595,0.9766,En riesgo
USR_2001,4138923.21,0.3601,2,0.6955,0.5175,En observación
USR_2002,11025388.11,0.9143,0,0.8236,0.3814,En riesgo
USR_2003,7634333.55,0.7756,7,0.7829,0.5788,En riesgo
USR_2004,9771792.57,0.4796,0,0.3261,0.6421,En observación
USR_2005,4424922.49,0.9627,14,0.7117,0.4777,En riesgo
USR_2006,14974596.32,0.8237,15,0.4652,0.4994,En riesgo
USR_2007,14600821.18,0.5173,2,0.7286,0.3184,En observación
USR_2008,3071569.24,0.365,15,0.8384,0.6632,En observación
USR_2009,11891165.88,0.7523,12,0.3514,0.7838,En riesgo
USR_2010,7435020.48,0.7249,1,0.4754,1.1457,En riesgo
USR_2011,1847965.74,0.782,14,0.8168,0.4814,En riesgo
USR_2012,11181207.98,0.9368,3,0.5813,0.6315,En riesgo
USR_2013,3618139.68,0.7685,6,0.8893,0.5888,En riesgo
USR_2014,12048773.15,0.2346,11,0.2318,1.1386,En riesgo
USR_2015,14853099.21,0.4725,5,0.2348,0.5664,En observación
USR_2016,11113788.76,0.5701,5,0.3609,0.4049,En observación
USR_2017,1575872.02,0.2924,13,0.8315,1.1566,En riesgo
USR_2018,6844161.16,0.0222,1,0.5087,0.4033,En riesgo
USR_2019,4796645.88,0.0483,5,0.6034,0.6511,Saludable
USR_2020,9859346.5,0.18,8,0.7877,1.08,En riesgo
USR_2021,2072905.63,0.3649,6,0.8298,1.0814,En observación
USR_2022,1804218.11,0.693,11,0.8847,1.2975,En riesgo
USR_2023,11891066.7,0.4043,9,0.6517,0.6657,En observación
USR_2024,9482790.47,0.2165,5,0.2085,0.8205,Saludable
USR_2025,14778209.18,0.5231,11,0.377,0.8394,En observación
USR_2026,8493201.88,0.4215,5,0.8618,1.0294,En riesgo
USR_2027,8902369.65,0.5907,3,0.8093,0.5907,En riesgo
USR_2028,12337692.36,0.1137,3,0.386,1.136,En riesgo
USR_2029,13671735.24,0.539,5,0.6663,0.8877,En observación
USR_2030,9789508.5,0.255,4,0.5008,0.7653,Saludable
USR_2031,13437976.15,0.1611,14,0.7797,1.1888,En riesgo
USR_2032,1280126.4,0.8135,9,0.2079,0.5272,En riesgo
USR_2033,5791419.83,0.0316,3,0.4835,0.8128,Saludable
USR_2034,11223124.53,0.4763,15,0.8611,0.3027,En observación
USR_2035,12176220.7,0.3536,9,0.4173,0.7711,En observación
USR_2036,4431418.21,0.9891,11,0.7243,0.5459,En riesgo
USR_2037,5640433.87,0.3084,1,0.4107,0.869,En observación
USR_2038,9732720.52,0.07,1,0.4844,0.6897,En observación
USR_2039,7942419.8,0.4169,12,0.7553,1.0039,En riesgo
USR_2040,12125092.38,0.7819,14,0.4943,0.9678,En riesgo
USR_2041,2011502.57,0.5295,13,0.2777,0.5896,En observación
USR_2042,13232242.75,0.8471,15,0.8273,0.4394,En riesgo
USR_2043,11198415.17,0.5145,12,0.2153,0.5234,En observación
USR_2044,9540363.09,0.9042,6,0.5648,1.2905,En riesgo
USR_2045,8227357.63,0.1159,12,0.486,0.5592,Saludable
USR_2046,10840744.56,0.7582,11,0.2684,0.7686,En riesgo
USR_2047,2324068.16,0.6821,0,0.4973,1.2923,Saludable
USR_2048,11417437.61,0.7763,14,0.8457,0.9273,En riesgo
USR_2049,3208033.11,0.4364,12,0.869,0.7261,En observación
USR_2050,3776487.39,0.5133,4,0.2414,1.2838,En observación
USR_2051,13037185.88,0.6603,4,0.295,1.1782,En riesgo
USR_2052,14385139.76,0.0012,12,0.5832,0.5154,Saludable
